Title,URL,imdb_id,Directors,overview,Poster_url,cast_1,cast_2,cast_3,cast_4,cast_5,cast_6,cast_7,cast_8,,,
Dry,https://www.imdb.com/title/tt6664408/,tt6664408,Vishakh Punna,Dry chronicles the life of an alcoholic youth and how he struggles to find a job so as to sustain his lifestyle in the city. His mother's love and his goals seem lost when it comes to his ...                See full summaryÃ‚Â Ã‚Â»,https://m.media-amazon.com/images/M/MV5BZmQ5ZDQwMzUtYTUxNC00ODE2LWIxYmEtNmExYWU2OWQ1YzllXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Roshan,Mathews,Navas,M.H.,Sulfi,Sulfikar,Vipish,Kumar,,,
Aakashathinum Bhoomikkumidayil,https://www.imdb.com/title/tt6664514/,tt6664514,Sandeep Ajith Kumar,"A village in northern Kerala where political murders are common. In one such incident, a guy who is mistaken to be someone else is murdered. This unfortunate incident leaves two families stranded.",https://m.media-amazon.com/images/M/MV5BMWVlMmIyZjMtMjMyZi00YzY2LTgwMTUtYTkwMjJiYjUxNWI3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Neena,Kurup,Dinesh,Eranjikkal,Udith,Nived,Mohasin,Salam,,,
C/O Saira Banu,https://www.imdb.com/title/tt6541008/,tt6541008,Antony Sony,"In a bad turn of events, Joshua and Banu's life is shaken when Joshua becomes the convict in a court case. This is when Annie John Tharavadi, a reputed advocate becomes part of these happenings.",https://m.media-amazon.com/images/M/MV5BYjI4ZWJjMTktZThmOS00OTYwLWEzODAtODM1NDE0MTY2OWZlXkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_.jpg,Manju,Warrier,Shane,Nigam,Amala,Akkineni,Niranjana,Anoop,,,
Pareeth Pandari,https://www.imdb.com/title/tt6641630/,tt6641630,Gafoor Y. Elliyaas,"The film is all about the life of famous biryani chef 'Pandari Pareeth' and this wife Howrah Beevi, discussing all recent problems relating to the marriage and dowry throughout the life.",https://m.media-amazon.com/images/M/MV5BMzNmZWMzMDAtYmUzMC00NTE4LTgxZGYtZGE2MjdhM2U2M2U1XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Kalabhavan,Shajohn,Sajitha,Madathil,Ansiba,Jaffer,Idukki,,,,
Honey Bee 2: Celebrations,https://www.imdb.com/title/tt6244876/,tt6244876,Jean Paul Lal,"Angel's brothers decide to get their sister married to Sebastian. As the story moves closer to the wedding, the huge contrast in the cultures of both the families leads to conflict of opinion.",https://m.media-amazon.com/images/M/MV5BN2VlNTM1NGEtYzU5ZC00NWUyLThlZTgtNTBkY2EwNDhlNTZjXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Asif,Ali,Lal,Bhavana,Baburaj,,,,,,
Take Off,https://www.imdb.com/title/tt6315524/,tt6315524,Mahesh Narayanan,"In 2014, a group of Malayali nurses was captured when terrorists took over the city of Tikrit in Iraq. This movie recounts the ordeal suffered by the nurses following their capture.",https://m.media-amazon.com/images/M/MV5BNjY4ZjgzNGMtZjg2OC00ODM2LTlmMzktNWNiNTNiYjQzOThiXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Parvathy,Thiruvothu,Fahadh,Faasil,Kunchacko,Boban,Prakash,Belawadi,,,
The Great Father,https://www.imdb.com/title/tt5996836/,tt5996836,Haneef Adeni,A businessman who is trying hard to be a good father to his daughter has a run-in with malevolent policeman.,https://m.media-amazon.com/images/M/MV5BNjY5NzNhM2QtMWRiMC00M2JlLTlmZTgtNGU1ZmJhNmU0ZTJhXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg,Mammootty,Arya,Sneha,Anikha,Surendran,,,,,,
Kambhoji,https://www.imdb.com/title/tt6405308/,tt6405308,Vinod Mankara,"The plot revolves around the real-life incident of the hanging of an artist in his Kathakali costume a first of its kind in the country and that too in Kerala, perhaps one of the most tragic and rarest of incidents.",https://m.media-amazon.com/images/M/MV5BNTk3OWRhNDItNmI1ZC00NDlhLWJjYTItMmNiOTUxNDI1MTk1XkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_.jpg,Grace,Antony,Lakshmi,Gopalaswamy,Shivaji,Guruvayoor,Indrans,,,,
Georgettan's Pooram,https://www.imdb.com/title/tt6188518/,tt6188518,K. Biju,"The son of a Christian priest is expected to follow in his father's footsteps, but grows in values opposite to the onus of priesthood.",https://m.media-amazon.com/images/M/MV5BYzM0Mjc4MTEtY2QxZS00ZGMwLWIzMzMtNGQxNTViYzk1MTc3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Dileep,Rajisha,Vijayan,Chemban,Vinod,Jose,Renji,Panicker,,,
1971: Beyond Borders,https://www.imdb.com/title/tt6363436/,tt6363436,Major Ravi,The story of the 1971 war between India and Pakistan is told from the perspective of a soldier.,https://m.media-amazon.com/images/M/MV5BNzRlNTQzNmItYWNhMy00YTFkLWI0YzEtMGIzYmYwNDY3MDIwL2ltYWdlXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Mohanlal,Allu,Sirish,Arunoday,Singh,Renji,Panicker,,,,
Puthan Panam,https://www.imdb.com/title/tt6426832/,tt6426832,Ranjith,The movie is based on the issue of black money. Nithyananda Shenoy is based in Kasargode and the film portrays his struggle to tackle black money.,https://m.media-amazon.com/images/M/MV5BYWVlN2I4YTYtZDk0MS00OTNiLThjMGMtOTA0YTc2NzEzZDU2XkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_.jpg,Mammootty,Swaraj,Gramika,Mammukoya,Siddique,,,,,,
Sakhavu,https://www.imdb.com/title/tt6168002/,tt6168002,Sidhartha Siva,A student political leader who fights for his left-wing ideals. When some people try to use him in order to fulfill their intentions he is forced to fight for his ideals.,https://m.media-amazon.com/images/M/MV5BYjY3ZWUzN2UtM2U0NS00ZDI1LWEyNWMtNWY3NzhjOTYxNjcwXkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_.jpg,Nivin,Pauly,Aishwarya,Rajesh,Aparna,Gopinath,Binu,Pappu,,,
Sathya,https://www.imdb.com/title/tt6581528/,tt6581528,Deepan,"The protagonist from Kerala who goes to Pondicherry and becomes very successful in life by gambling. However, he also makes enemies because of this. The story further progresses through the various incidents that happen due to gambling.",https://m.media-amazon.com/images/M/MV5BOTVmMWFmOGMtNDkyNi00Zjc4LWExNTgtOTVjN2ZlNjJiYmZjXkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_.jpg,Roma,Asrani,Rahul,Dev,Jayaram,Deepak,Jethi,,,,
Rakshadhikari Baiju Oppu,https://www.imdb.com/title/tt6576288/,tt6576288,Ranjan Pramod,"Rakshadikari Baiju Oppu explores the story of a funny and good-hearted man Baiju, who is a government employee and also a patron at the Brothers Club in Kumbalam.",https://m.media-amazon.com/images/M/MV5BMzllYzMzN2UtYzQ4YS00MDU4LTk3NTAtMTAyNzc5MGIxOGRmXkEyXkFqcGdeQXVyNzYzMDI0OTY@._V1_.jpg,Biju,Menon,Aju,Varghese,Sankar,Induchoodan,Deepak,Parambol,,,
Gemini,https://www.imdb.com/title/tt6792666/,tt6792666,P.K. Baaburaaj,"Vijay Varma and psychologist Anusree have no children and they adopt a baby girl who is 2.5 years old. Gemini grows up as an obedient, smart girl. But drastic change is seen in her behavior and mannerisms, at a particular stage of life.",https://m.media-amazon.com/images/M/MV5BOWEwYjAzYzEtNjQyNi00YzgyLThlNjItYThmYTkxMzFiOTgxXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Esther,Anil,Renji,Panicker,Sijoy,Varghese,Sasi,Kalinga,,,
CIA: Comrade in America,https://www.imdb.com/title/tt5925772/,tt5925772,Amal Neerad,"A young man in Kerala has two weeks to stop the woman he loves from a fixed marriage in the U.S., but he doesn't have the papers to get there.",https://m.media-amazon.com/images/M/MV5BMmE3OWM4N2UtMjU1Mi00NGNjLWJjNzItZWZjMTFmMTY1MGI4XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Dulquer,Salmaan,Karthika,Muraleedharan,Siddique,Chandini,Sreedharan,,,,
Lakshyam,https://www.imdb.com/title/tt6620266/,tt6620266,Anzar Khan,"This film focuses on two people, an IT professional and a person from the slums. The story progresses with their journey from Peermade to Eranakulam as convicts.",https://m.media-amazon.com/images/M/MV5BMjI5MzQ3ZDAtYTE5OC00NTEyLWI3ODItYzUzNDU2NjdhOWE2XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Indrajith,Sukumaran,Biju,Menon,Shivada,Nair,Kishore,Satya,,,
Ramante Edenthottam,https://www.imdb.com/title/tt6517874/,tt6517874,Ranjith Sankar,Raman lives a beautiful life in his forest resort. Malini visits Eden and the two meet and fall in love. The film travels through their relationship across a few years and how the two evolve as individuals.,https://m.media-amazon.com/images/M/MV5BZjExYzNlZTctYmYxOC00MDFmLTgwMmMtMDFiM2I2ZDU5M2YzXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Kunchacko,Boban,Anu,Sithara,Joju,George,Sreejith,Ravi,,,
Vedham,https://www.imdb.com/title/tt6889680/,tt6889680,Prasad Yadav,A young college student reluctantly goes on a pilgrimage to Sabarimala on the insistence of his parents.,https://m.media-amazon.com/images/M/MV5BNDE5ZmNhODktZmIwZi00OTAzLTkyOTctMDczOWM2ZjdkMjMyXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Saniya,Iyappan,Jagadish,Madhu,Sanjay,Menon,,,,,
Godha,https://www.imdb.com/title/tt6221000/,tt6221000,Basil Joseph,"Captain, a former wrestler, sends his son Das to Punjab for higher studies. Once there, Das falls in love with Aditi, a champion wrestler, who inspires him to pursue the sport.",https://m.media-amazon.com/images/M/MV5BNzExYzI1YzctNjE1My00N2U1LTkyZjYtOWU0ZGQ4ZjBkYTc4XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Tovino,Thomas,Renji,Panicker,Wamiqa,Gabbi,Aju,Varghese,,,
Achayans,https://www.imdb.com/title/tt6247708/,tt6247708,Kannan Thamarakkulam,"The Thottathil family set out on a journey to find extreme fun and enjoyment. Accidentally, two girls join their journey. The rest of the journey unfolds with lots of twists and turns.",https://m.media-amazon.com/images/M/MV5BN2I3ZWI3NjEtY2UxNS00ZDQyLWEzOTUtMmUwYTExZjNmMjBhXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Jayaram,Prakash,Raj,Unni,Mukundan,Adil,Ibrahim,,,,
Adventures of Omanakuttan,https://www.imdb.com/title/tt5447136/,tt5447136,Rohith V.S.,An introverted daydreamer and a ghost-hunter pair up.,https://m.media-amazon.com/images/M/MV5BN2I3ZWI3NjEtY2UxNS00ZDQyLWEzOTUtMmUwYTExZjNmMjBhXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Asif,Ali,Bhavana,Siddique,Aju,Varghese,,,,,
Careful,https://www.imdb.com/title/tt6467562/,tt6467562,V.K. Prakash,"A journalist, investigating traffic violations in a city, comes across mysterious happenings and lands herself in a dangerous situation.",https://m.media-amazon.com/images/M/MV5BMDM4YWM3NDYtMWU1Ny00ZWZmLWFlMjktOWZjNDNkNzY0OTNjXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Vijay,Babu,Sandhya,Raju,Kumari,Joemol,Saiju,Kurup,,,
The Crab,https://www.imdb.com/title/tt6963888/,tt6963888,"Sreekumar Marath, Bharathan Njarakkal",,https://m.media-amazon.com/images/M/MV5BYTEzMmE4MmUtNmJmNC00MDNiLWIzODgtYTE4ODUzMTFlOTJkXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Devasurya,Justin,Chacko,Koyikkara,Kumarakom,Raghunath,Santhakumari,,,,
Ma Chu Ka,https://www.imdb.com/title/tt5349672/,tt5349672,Jayan Vannery,"While investigating a story, a journalist crosses path with an advocate. The investigation leads her to a series of complicated situations, unraveling secrets that can pose a threat to her life.",https://m.media-amazon.com/images/M/MV5BMDlkYzM4MTYtZmNkNy00YmFhLWE1OTktYmZjYjgxMmMwZjViXkEyXkFqcGdeQXVyNjQ5NTA2ODE@._V1_.jpg,Pasupathy,Janani,Iyer,Prathap,Pothen,,,,,,
Gold Coins,https://www.imdb.com/title/tt6513334/,tt6513334,Pramod Gopal,"Achu and Kichu, hailing from a hamlet in Kumarakom live by their dream of owning a geared bicycle. In their journey towards their dream, the boys gets separated in the city and face unseen challenges.",https://m.media-amazon.com/images/M/MV5BMjNhNDU1N2YtYWYwNC00NjY5LWFlMjQtN2M5Zjg5YzkzMzUwXkEyXkFqcGdeQXVyNzI0ODcwOTc@._V1_.jpg,Lijo,Jose,Gopal,Master,Vasudev,Master,Joy,Mathew,,,
Chicken Kokkachi,https://www.imdb.com/title/tt6817922/,tt6817922,Anuranjan Premji,"Kallu, who hails from a middle-class family, living in a village, is forced to abscond from his village given the problems his family and he starts facing following his sister's marriage.",https://m.media-amazon.com/images/M/MV5BNjk1MWRjZDYtY2Q4NS00YTZlLTliMjEtMzhjODA0MDM3NDdlXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Anuranjan,Premji,Indrans,Aby,Chempil,Asokan,,,,,
Vilakkumaram,https://www.imdb.com/title/tt7030048/,tt7030048,Vijay Menon,A suspended high school teacher (Bhavana) takes up a job of a counselor at a government-run juvenile home in an attempt to help the highly mischievous and physically-abused children become good citizens. Will she succeed?,https://m.media-amazon.com/images/M/MV5BMjY0OWMwMTEtM2E5My00ZjYxLWI2ODEtYThkYTAxYjk0MDE4XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Bhavana,Manoj,K.,Jayan,Baiju,V.K.,Neena,Kurup,,,
Ente Kallu Pencil,https://www.imdb.com/title/tt7030096/,tt7030096,S. Jespal,,https://m.media-amazon.com/images/M/MV5BNTJiMTg1ZWItN2YwZC00ODBhLWFiZTgtNWM1Mjg2ZmQxZGVlXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Narayanankutty,Saju,Navodaya,Kalabhavan,Rahman,,,,,,
Dance Dance,https://www.imdb.com/title/tt7036126/,tt7036126,Nisar,"Michael goes on to become a great dancer, winning a reality show title. Owing to this, he becomes very famous in his college as well. However, one day he mysteriously goes missing from college, leading to a string of unexpected incidents.",https://m.media-amazon.com/images/M/MV5BNWViZmE2YTgtN2MzMC00ZTZjLTg1NDgtNjllNWNhZTVhMjY5XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Ramzan,Muhammed,Ajaz,Kollam,Suraj,Venjaramoodu,Kalabhavan,Shajohn,,,
Avarude Raavukal,https://www.imdb.com/title/tt5969628/,tt5969628,Shanil Muhammed,"Aashiq, Siddharth, Vijay, and Vinod stay together in the house of an old man named Skobo Johnson. The unexpected events in their life form the plot of the movie.",https://m.media-amazon.com/images/M/MV5BZmVmYTcyYTctMjFhMi00ZmI1LWIxZGQtMjA3ZDJlNDI2NDhmXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Asif,Ali,Unni,Mukundan,Vinay,Forrt,Nedumudi,Venu,,,
Role Models,https://www.imdb.com/title/tt6253546/,tt6253546,Raffi,"Gautham's life takes some unexpected turns after realizing that ""the greatest mystery in the world is human life itself."" What unfolds is a maze of both the trivial and the sublime.",https://m.media-amazon.com/images/M/MV5BOWM3NDczNDEtOGYzYi00Y2IxLThjNWMtZDU5YzM3MTBjYmJhXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Fahadh,Faasil,Namitha,Pramod,Renji,Panicker,Vinay,Forrt,,,
Oru Cinemakkaran,https://www.imdb.com/title/tt6680752/,tt6680752,Leo Thaddeus,"Alby, who is a passionate and hardworking filmmaker, begins to face financial liabilities. Being stressed, he soon gets involved in a thoughtless act and finds himself in an unpredictable situation.",https://m.media-amazon.com/images/M/MV5BOWVlN2E1YTktOTVkMS00NTEwLWI4MjItOTMyNGY2ODc0OWNiXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Vineeth,Sreenivasan,Rajisha,Vijayan,Anusree,Prashant,Narayanan,,,,
Viswasapoorvam Mansoor,https://www.imdb.com/title/tt6921450/,tt6921450,P.T. Kunju Muhammad,"Set against the background of certain social uncertainties, Viswapoorvam Mansoor highlights the subject of patriotism that exists within the country.",https://m.media-amazon.com/images/M/MV5BMjc2MTdjMzctMzMyMi00NGQxLWI2NzgtNWQxMmU3ODRlMmQ4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,Akash,.V.H.,Shivaji,Guruvayoor,Santhosh,Keezhattoor,Leona,Lishoy,,,
Thondimuthalum Dhriksakshiyum,https://www.imdb.com/title/tt5906392/,tt5906392,Dileesh Pothan,"Prasad and Sreeja enter wedlock and move to a new place to continue the rest of their lives. Unfortunate events begin to take place after Prasad, a small-time thief, robs Sreeja's gold chain during a bus journey.",https://m.media-amazon.com/images/M/MV5BMjc2MTdjMzctMzMyMi00NGQxLWI2NzgtNWQxMmU3ODRlMmQ4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,Fahadh,Faasil,Suraj,Venjaramoodu,Nimisha,Sajayan,Alencier,Ley,Lopez,,
Pretham Undu Sookshikkuka,https://www.imdb.com/title/tt7073516/,tt7073516,"Mohammed Ali, Shafeer Khan","A haunted mansion amid Kingini Nagar Housing Colony is converted into a police station. Ghosts get provoked by the intrusion of the police. To overcome the horrible night duties, cops take the help of Babu, an outlaw yet sincere guy.",https://m.media-amazon.com/images/M/MV5BMmEzZDAwZWYtNzY1Ni00NWFlLTg2ZWUtNTBiMzFmOTEzODNlXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Shine,Tom,Chacko,Nadiya,Kalhara,Santhosh,Keezhattoor,Hareesh,Kanaran,,
Tiyaan,https://www.imdb.com/title/tt5780034/,tt5780034,Jiyen Krishnakumar,"Two youths, a Muslim and a Hindu, get trapped in a religious clash in North India. Can they escape from the situation?",https://m.media-amazon.com/images/M/MV5BMmE2NjFjNTYtMTcyMi00YTRhLWFkOWYtN2Q2ZDEyMDk5YzFiXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Prithviraj,Sukumaran,Mohanlal,Shine,Tom,Chacko,Suraj,Venjaramoodu,,,
Ayaal Sassi,https://www.imdb.com/title/tt6231840/,tt6231840,Sajin Baabu,"The movie reveals the many layers of life and living in a cosmopolitan city, which seems to be in a hurry to shake off its traditional moorings, through the life of Sassi, a Bohemian. Sassi...                See full summaryÃ‚Â Ã‚Â»",https://m.media-amazon.com/images/M/MV5BMDZhYjkxNjEtZWFmMi00NzQzLWJiYzYtMDEyNDBjOTZiNWUxXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Sreenivasan,Divya,Gopinath,S.P.,Sreekumar,Anil,Nedumangad,,,,
Sunday Holiday,https://www.imdb.com/title/tt6649794/,tt6649794,Jis Joy,"Unni Mukundan, who is very passionate about his first movie, coincidentally meets director David Paul. At the same time, the life experiences of Amal, who relocates himself to Cochin, make him undergo a total change in his vision of life.",https://m.media-amazon.com/images/M/MV5BOTIyMjU5ZGEtMzBmNi00Mjg2LTg3MzItZTBkMmEzNGRlMjE5XkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_.jpg,Asif,Ali,Aparna,Balamurali,Sreenivasan,Lal,Jose,,,,
Hadiyya,https://www.imdb.com/title/tt6827100/,tt6827100,Unni Prranavam,"A story of a man and two women from different parts of India. Some interesting common elements, coupled with a few twists and turns in their life bring them together.",https://m.media-amazon.com/images/M/MV5BOTkyNzllYjktZjA1OC00ZTU0LWE0MTQtNzRlYzAwZTUxOTJlXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Nishan,Ragini,Nandwani,Leona,Lishoy,Urmila,Unni,,,,
Theeram,https://www.imdb.com/title/tt6625254/,tt6625254,Saheed Arafath,"An ordinary man, Ali, makes a living by riding an auto rickshaw in the night. One day, he meets a woman called Suhra and falls in love with her. He tries to woo her in various ways but ...                See full summaryÃ‚Â Ã‚Â»",https://m.media-amazon.com/images/M/MV5BMDVkNWRhY2EtNmZmNi00YjhkLThiMDQtZTZiNmJkMjZhYmEzXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Pranav,Ratheesh,Maria,Yohannan,Askar,Ameer,Tini,Tom,,,
Basheerinte Premalekhanam,https://www.imdb.com/title/tt6568896/,tt6568896,Aneesh Anwar,The story evolves around Basheer and Suhra's love and it's influence over the whole Chakkarakadav village.,https://m.media-amazon.com/images/M/MV5BZDdiNjVlZDYtMGY5Yi00YmE3LWI0MjYtNTVkOGY0MDAyNmNlXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Farhaan,Faasil,Sana,Altaf,Madhu,Sheela,,,,,
Minnaminungu,https://www.imdb.com/title/tt6615708/,tt6615708,Anil Thomas,"Directed by Anil Thomas, Minnaminungu is a Malayalam Movie which tells the story of a of a single mother in Kerala.",https://m.media-amazon.com/images/M/MV5BY2MyYTdiNTEtMTc3My00N2YwLWIwYzYtYTU4NTU5N2VhZWI4XkEyXkFqcGdeQXVyNzIzNTY2Njc@._V1_.jpg,Krishnan,Balakrishnan,Surabhi,Lakshmi,Balu,Narayanan,Prem,Prakash,,,
Mythily Veendum Varunnu,https://www.imdb.com/title/tt7160842/,tt7160842,Sabu Varghese,"After losing her father, a girl takes up the responsibility of her mother. She then moves to the city in search of a job. Upon getting the job, her job takes her to a bungalow, where she is subject to a series of horrible situations.",https://m.media-amazon.com/images/M/MV5BNzVjNWQzNjktZTUzZS00NzQwLTgyYmItYWE1NTZkYzA1Nzk1XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Shivani,Bhai,Kiran,Raj,I.M.,Vijayan,,,,,
Team 5,https://www.imdb.com/title/tt7160938/,tt7160938,Suresh Govind,Akhil who is the back bone of his gang participates in racing tournaments all around the city along with his gang mates. Akhil's life takes a dramatic turn when he falls in love with an event manager Irene.,https://m.media-amazon.com/images/M/MV5BMzA2MjU4YzktMTJmMS00YWViLWE0MzItZDlhMGNmZTk5MGQ2XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,S.,Sreesanth,Nikki,Galrani,Pearle,Maaney,Makrand,Deshpande,,,
Kadam Katha,https://www.imdb.com/title/tt6640006/,tt6640006,Senthil Rajan,"Two friends, Cleatus and Giri work together to repay their debts. As their life goes on, they meet Sreekumar who offers a solution to end their woes provided they agree to his one condition.",https://m.media-amazon.com/images/M/MV5BMTQ1NGNiNDgtMTE1Yi00OTRiLThhYjItYzIxNmJkZWVjNGFmXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Joju,George,Vinay,Forrt,Renji,Panicker,Roshan,Mathew,,,
Utharam Parayaathe,https://www.imdb.com/title/tt6954168/,tt6954168,Kollam Ke Rajesh,The story goes through the lives of two scientists. The story revolves around the memories of a senior scientist who lived the life of a normal person. The story develops through the memories that pass through the son.,https://m.media-amazon.com/images/M/MV5BMTQ1NGNiNDgtMTE1Yi00OTRiLThhYjItYzIxNmJkZWVjNGFmXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Hari,Gopinath,Sudheer,Karamana,Priya,Mohan,Sajan,Palluruthy,,,
Pakal Pole,https://www.imdb.com/title/tt7186416/,tt7186416,Kollam Ajith,,https://m.media-amazon.com/images/M/MV5BZWNiMDA2ODEtZmIzOS00MmFkLWE1M2ItOGQzMWFiYjg1MGM3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Kollam,Ajith,Riyaz,Khan,Bindu,Ramakrishnan,Jaffer,Idukki,,,
Himalayathile Kashmalan,https://www.imdb.com/title/tt6071040/,tt6071040,Abhiram Suresh Unnithan,The plot is about a man who gets trapped in a situation and how his three friends try to rescue him. It later snowballs into the issue of an entire village.,https://m.media-amazon.com/images/M/MV5BZDExYTIzODEtZTcyYi00OGYwLTk0NjgtZmM3YTg1M2UyOTlmXkEyXkFqcGdeQXVyMzY5NDUwOTQ@._V1_.jpg,Jinse,Baskar,Anoop,Ramesh,Anand,Manmadhan,Dheeraj,Denny,,,
Varnyathil Aashanka,https://www.imdb.com/title/tt6697468/,tt6697468,Sidharth Bharathan,"The lives of four Trichur-based crooks--Kowta Shivan, Paara Wilson, Chembakara Gilbert, and Pratheesh--cross paths with Tips Dayanandan, a lazy, good-for-nothing man who lives off his wife's hard-earned money, on one fateful Harthal day.",https://m.media-amazon.com/images/M/MV5BYjBlZTM0NDItOGYwNy00YzUzLTkwOWUtMDc5YWI4MmIxOWJjXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Kunchacko,Boban,Suraj,Venjaramoodu,Chemban,Vinod,Jose,Shine,Tom,Chacko,
